Division,District ,Upazila Name,Union Name,BBSID,Latitude,Longitude
Dhaka,Madaripur,Madaripur Sadar,Kalikapur,3545441,23.22511,90.20336
Dhaka,Madaripur,Madaripur Sadar,Dudkhali,3545423,23.20866,90.16689
Dhaka,Madaripur,Madaripur Sadar,Kunia,3545459,23.20935,90.11983
Dhaka,Madaripur,Madaripur Sadar,Pearpur,3545483,23.18081,90.15555
Dhaka,Madaripur,Madaripur Sadar,Rasti,3545489,23.18235,90.18870
Dhaka,Madaripur,Madaripur Sadar,Mustafapur,3545471,23.13908,90.14934
Dhaka,Madaripur,Madaripur Sadar,Ghatmajhi,3545429,23.15418,90.17261
Dhaka,Madaripur,Madaripur Sadar,Jhaudi,3545435,23.14645,90.23291
Dhaka,Madaripur,Madaripur Sadar,Khoajpur,3545453,23.17966,90.26732
Dhaka,Madaripur,Madaripur Sadar,Kendua,3545447,23.16871,90.10796
Dhaka,Madaripur,Madaripur Sadar,Sirkhara,3545494,23.26633,90.11702
Dhaka,Madaripur,Madaripur Sadar,Panchkhola,3545477,23.20608,90.22286
Dhaka,Madaripur,Rajoir,Paik Para,3548085,23.29916,90.02994
Dhaka,Madaripur,Rajoir,Kabirajpur,3548057,23.28214,90.08544
Dhaka,Madaripur,Rajoir,Hossainpur,3548038,23.27436,90.04053
Dhaka,Madaripur,Rajoir,Isibpur,3548047,23.23640,90.08899
Dhaka,Madaripur,Rajoir,Khalia,3548076,23.22928,90.02412
Dhaka,Madaripur,Rajoir,Badarpasha,3548019,23.21181,90.05347
Dhaka,Madaripur,Rajoir,Rajoir,3548095,23.20852,90.05164
Dhaka,Madaripur,Rajoir,Bajitpur,3548028,23.17219,90.08662
Dhaka,Madaripur,Rajoir,Amgram,3548009,23.17240,90.04966
Dhaka,Madaripur,Rajoir,Kadambari,3548066,23.14385,89.97165
Dhaka,Madaripur,Rajoir,Haridashdi Mahendradi,3548096,23.25779,90.07054
Dhaka,Madaripur,Shibchar,Bandarkhola,3548705,23.44444,90.11224
Dhaka,Madaripur,Shibchar,Sannyasir Char,3548779,23.42151,90.11784
Dhaka,Madaripur,Shibchar,Matbarer Char,3548763,23.40372,90.15434
Dhaka,Madaripur,Shibchar,Panch Char,3548773,23.38356,90.15771
Dhaka,Madaripur,Shibchar,Kutubpur,3548758,23.38713,90.23300
Dhaka,Madaripur,Shibchar,Kadirpur,3548747,23.37367,90.21988
Dhaka,Madaripur,Shibchar,Umedpur,3548794,23.33046,90.21151
Dhaka,Madaripur,Shibchar,Siruail,3548789,23.32044,90.10380
Dhaka,Madaripur,Shibchar,Banshkandi,3548710,23.28363,90.16689
Dhaka,Madaripur,Shibchar,Bhandarikandi,3548726,23.29171,90.20835
Dhaka,Madaripur,Shibchar,Char Janajat,3548731,23.45808,90.17830
Dhaka,Madaripur,Shibchar,Datta Para,3548736,23.36843,90.10942
Dhaka,Madaripur,Shibchar,Shib Char,3548784,23.34616,90.14460
Dhaka,Madaripur,Shibchar,Bayratala,3548715,23.32956,90.15280
Dhaka,Madaripur,Shibchar,Bhadrasan,3548721,23.32545,90.23180
Dhaka,Madaripur,Shibchar,Ditiyakhanda,3548742,23.35429,90.18191
Dhaka,Madaripur,Shibchar,Kathal Bari,3548752,23.41119,90.21365
Dhaka,Madaripur,Shibchar,Nilakhi ,3548768,23.29979,90.10344
Dhaka,Kishoreganj,Austagram,Khayerpur Abdullahpur,3480283,24.39035,91.17132
Dhaka,Kishoreganj,Austagram,Adampur,3480211,24.35359,91.21902
Dhaka,Kishoreganj,Austagram,Kalma,3480259,24.31015,91.16686
Dhaka,Kishoreganj,Austagram,Kastail,3480271,24.28742,91.09128
Dhaka,Kishoreganj,Austagram,Deoghar,3480247,24.27106,91.09759
Dhaka,Kishoreganj,Austagram,Austagram,3480223,24.27367,91.10912
Dhaka,Kishoreganj,Austagram,Bangal Para,3480235,24.24627,91.11265
Dhaka,Kishoreganj,Bajitpur,Pirijpur,3480686,24.24196,90.84721
Dhaka,Kishoreganj,Bajitpur,Halimpur,3480669,24.24838,90.88497
Dhaka,Kishoreganj,Bajitpur,Sarar Char,3480694,24.22270,90.90271
Dhaka,Kishoreganj,Bajitpur,Hilachia,3480660,24.22342,90.92467
Dhaka,Kishoreganj,Bajitpur,Humaipur,3480651,24.24800,91.04776
Dhaka,Kishoreganj,Bajitpur,Maij Char,3480677,24.19354,91.02198
Dhaka,Kishoreganj,Bajitpur,Baliardi,3480617,24.20456,90.97729
Dhaka,Kishoreganj,Bajitpur,Dighirpar,3480625,24.21852,90.97441
Dhaka,Kishoreganj,Bajitpur,Gazir Char,3480643,24.19205,90.93901
Dhaka,Kishoreganj,Bajitpur,Dilalpur,3480634,24.18944,90.96167
Dhaka,Kishoreganj,Bajitpur,Kailag,3480672,24.22992,90.95652
Dhaka,Kishoreganj,Bhairab,Sadakpur,3481159,24.14945,90.96780
Dhaka,Kishoreganj,Bhairab,Gazaria,3481135,24.12222,90.94653
Dhaka,Kishoreganj,Bhairab,Shimulkandi,3481183,24.09903,90.98975
Dhaka,Kishoreganj,Bhairab,Aganagar,3481111,24.08316,91.02132
Dhaka,Kishoreganj,Bhairab,Shibpur,3481171,24.07594,90.96898
Dhaka,Kishoreganj,Bhairab,Kalikaprashad,3481147,24.09457,90.93495
Dhaka,Kishoreganj,Bhairab,Sreenagar,3481159,24.11250,91.00571
Dhaka,Kishoreganj,Hossainpur,Jinari,3482740,24.47583,90.59673
Dhaka,Kishoreganj,Hossainpur,Gobindapur,3482727,24.46103,90.70923
Dhaka,Kishoreganj,Hossainpur,Sidhla,3482781,24.44293,90.64616
Dhaka,Kishoreganj,Hossainpur,Pumdi,3482754,24.43821,90.69844
Dhaka,Kishoreganj,Hossainpur,Sahedal,3482767,24.39311,90.70301
Dhaka,Kishoreganj,Hossainpur,Araibaria,3482713,24.41710,90.65602
Dhaka,Kishoreganj,Itna,Gazipur,3483395,24.65572,91.05650
Dhaka,Kishoreganj,Itna,Dhanpur,3483343,24.60402,91.13928
Dhaka,Kishoreganj,Itna,Mrigha,3483386,24.56356,91.16572
Dhaka,Kishoreganj,Itna,Joysiddhi,3483360,24.50476,91.14224
Dhaka,Kishoreganj,Itna,Raituti,3483394,24.58473,90.98568
Dhaka,Kishoreganj,Itna,Badla,3483317,24.55052,91.00556
Dhaka,Kishoreganj,Itna,Elongjuri,3483308,24.49373,91.05156
Dhaka,Kishoreganj,Itna,Itna,3483351,24.52897,91.09965
Dhaka,Kishoreganj,Itna,Baribari,3483325,24.49999,91.01124
Dhaka,Kishoreganj,Itna,Chowganga,0,24.52207,90.95610
Dhaka,Kishoreganj,Karimganj,Gujadia,3484234,24.49960,90.85265
Dhaka,Kishoreganj,Karimganj,Dehunda,3484217,24.48019,90.90096
Dhaka,Kishoreganj,Karimganj,Niamatpur,3484277,24.48318,90.93913
Dhaka,Kishoreganj,Karimganj,Baragharia,3484208,24.44935,90.89023
Dhaka,Kishoreganj,Karimganj,Sutar Para,3484294,24.44820,90.95338
Dhaka,Kishoreganj,Karimganj,Gundhar,3484225,24.41212,90.91397
Dhaka,Kishoreganj,Karimganj,Joyka,3484251,24.41200,90.87478
Dhaka,Kishoreganj,Karimganj,Noabad,3484286,24.42938,90.86623
Dhaka,Kishoreganj,Karimganj,Jafarabad,3484243,24.44438,90.84904
Dhaka,Kishoreganj,Karimganj,Kadir Jangal,3484260,24.45745,90.82304
Dhaka,Kishoreganj,Karimganj,Karimganj,3484269,24.46399,90.87429
Dhaka,Kishoreganj,Katiadi,Shahasram Dhuldia,3484595,24.34655,90.83819
Dhaka,Kishoreganj,Katiadi,Lohajuri,3484566,24.19020,90.82028
Dhaka,Kishoreganj,Katiadi,Jalalpur,3484538,24.21456,90.80996
Dhaka,Kishoreganj,Katiadi,Katiadi,3484538,24.23960,90.79860
Dhaka,Kishoreganj,Katiadi,Achmita,3484509,24.27402,90.78195
Dhaka,Kishoreganj,Katiadi,Banagram,3484519,24.33671,90.80310
Dhaka,Kishoreganj,Katiadi,Chandpur,3484528,24.29313,90.84853
Dhaka,Kishoreganj,Katiadi,Mumurdia,3484585,24.27826,90.83171
Dhaka,Kishoreganj,Katiadi,Masua,3484576,24.25380,90.77175
Dhaka,Kishoreganj,Katiadi,Kargaon,3484547,24.32396,90.89118
Dhaka,Kishoreganj,Kishoreganj Sada,Maij Khapan,3484977,24.50392,90.80794
Dhaka,Kishoreganj,Kishoreganj Sada,Latibabad,3484960,24.47766,90.77065
Dhaka,Kishoreganj,Kishoreganj Sada,Mahinanda,3484969,24.46288,90.78881
Dhaka,Kishoreganj,Kishoreganj Sada,Baulai,3484917,24.41557,90.84037
Dhaka,Kishoreganj,Kishoreganj Sada,Jasodal,3484943,24.40283,90.80987
Dhaka,Kishoreganj,Kishoreganj Sada,Dana Patali,3484934,24.37663,90.84288
Dhaka,Kishoreganj,Kishoreganj Sada,Rashidabad,3484994,24.44732,90.75995
Dhaka,Kishoreganj,Kishoreganj Sada,Korsha Kariail,3484951,24.38437,90.82765
Dhaka,Kishoreganj,Kishoreganj Sada,Chauddasata,3484925,24.38240,90.76247
Dhaka,Kishoreganj,Kishoreganj Sada,Maria,3484986,24.40941,90.76332
Dhaka,Kishoreganj,Kishoreganj Sada,Binnati,3484908,24.40132,90.74815
Dhaka,Kishoreganj,Kuliarchar,Ramdi,3485471,24.18844,90.88566
Dhaka,Kishoreganj,Kuliarchar,Gobaria Abdullahpur,3485435,24.17189,90.84063
Dhaka,Kishoreganj,Kuliarchar,Osmanpur,3485459,24.17010,90.93266
Dhaka,Kishoreganj,Kuliarchar,Kuliar Char,3485447,24.14895,90.93240
Dhaka,Kishoreganj,Kuliarchar,Chhaysuti,3485411,24.12397,90.91711
Dhaka,Kishoreganj,Kuliarchar,Salua,3485483,24.13296,90.87443
Dhaka,Kishoreganj,Kuliarchar,Faridpur,3485423,24.11527,90.85865
Dhaka,Kishoreganj,Mithamoin,Gopedighi,3485940,24.44991,91.04185
Dhaka,Kishoreganj,Mithamoin,Dhaki,3485913,24.45058,91.12745
Dhaka,Kishoreganj,Mithamoin,Khatkhal,3485954,24.46986,91.18447
Dhaka,Kishoreganj,Mithamoin,Keorjore,3485967,24.43059,91.15177
Dhaka,Kishoreganj,Mithamoin,Ghagra,3485927,24.40043,91.12029
Dhaka,Kishoreganj,Mithamoin,Mithamain,3485981,24.41475,91.05941
Dhaka,Kishoreganj,Mithamoin,Bairati,3485911,24.47045,91.21730
Dhaka,Kishoreganj,Nikli,Karpasha,3487657,24.37248,90.93672
Dhaka,Kishoreganj,Nikli,Singpur,3487685,24.37718,90.98721
Dhaka,Kishoreganj,Nikli,Dampara,3487609,24.35115,90.94624
Dhaka,Kishoreganj,Nikli,Nikli,3487676,24.33036,90.93562
Dhaka,Kishoreganj,Nikli,Jaraitala,3487647,24.29491,90.90299
Dhaka,Kishoreganj,Nikli,Gurai,3487638,24.27366,90.93478
Dhaka,Kishoreganj,Nikli,Chhatiar Char,3487623,24.28306,90.97318
Dhaka,Kishoreganj,Pakundia,Jangalia,3487957,24.37044,90.67062
Dhaka,Kishoreganj,Pakundia,Sukhia,3487995,24.35885,90.69927
Dhaka,Kishoreganj,Pakundia,Chandipasha,3487919,24.36290,90.71368
Dhaka,Kishoreganj,Pakundia,Narandi,3487966,24.32625,90.71865
Dhaka,Kishoreganj,Pakundia,Patuabhanga,3487985,24.29648,90.75678
Dhaka,Kishoreganj,Pakundia,Hosendi,3487947,24.31131,90.70391
Dhaka,Kishoreganj,Pakundia,Barudia,3487909,24.24857,90.70831
Dhaka,Kishoreganj,Pakundia,Egarasindur,3487938,24.25267,90.68492
Dhaka,Kishoreganj,Pakundia,Char Faradi,3487928,24.30432,90.64920
Dhaka,Kishoreganj,Pakundia,Pakundia,3487976,24.32481,90.68179
Dhaka,Kishoreganj,Tarail,Dhala,3489227,24.58833,90.91233
Dhaka,Kishoreganj,Tarail,Jawar,3489254,24.57275,90.92210
Dhaka,Kishoreganj,Tarail,Damiha,3489213,24.53850,90.91820
Dhaka,Kishoreganj,Tarail,Digdair,3489240,24.51120,90.90941
Dhaka,Kishoreganj,Tarail,Talganga,3489281,24.52116,90.83141
Dhaka,Kishoreganj,Tarail,Tarail Sachail,3489294,24.54901,90.89355
Dhaka,Kishoreganj,Tarail,Rauti,3489267,24.56283,90.84067
Dhaka,Gopalganj,Gopalganj Sadar,Jalalabad,3353238,23.09166,89.71680
Dhaka,Gopalganj,Gopalganj Sadar,Gopinathpur,3353230,23.10082,89.76382
Dhaka,Gopalganj,Gopalganj Sadar,Suktail,3353286,23.08304,89.73804
Dhaka,Gopalganj,Gopalganj Sadar,Chandra Dighalia,3353212,23.07385,89.76753
Dhaka,Gopalganj,Gopalganj Sadar,Paikkandi,3353269,23.04104,89.77122
Dhaka,Gopalganj,Gopalganj Sadar,Haridaspur,3353234,23.04173,89.81912
Dhaka,Gopalganj,Gopalganj Sadar,Urafi,3353294,23.01748,89.79469
Dhaka,Gopalganj,Gopalganj Sadar,Latifpur,3353256,23.00914,89.82452
Dhaka,Gopalganj,Gopalganj Sadar,Gobra,3353221,22.98443,89.81591
Dhaka,Gopalganj,Gopalganj Sadar,Borasi,3353204,22.97007,89.83769
Dhaka,Gopalganj,Gopalganj Sadar,Raghunathpur,3353273,22.97460,89.87536
Dhaka,Gopalganj,Gopalganj Sadar,Kathi,3353251,23.02250,89.90219
Dhaka,Gopalganj,Gopalganj Sadar,Kajulia,3353243,23.02172,89.94680
Dhaka,Gopalganj,Gopalganj Sadar,Majhigati,3353260,23.02909,89.87642
Dhaka,Gopalganj,Gopalganj Sadar,Ulpur,3353290,23.06782,89.84251
Dhaka,Gopalganj,Gopalganj Sadar,Karpara,3353247,23.07654,89.88303
Dhaka,Gopalganj,Gopalganj Sadar,Nizra,3353264,23.09748,89.83881
Dhaka,Gopalganj,Gopalganj Sadar,Baultali,3353208,23.10189,89.88909
Dhaka,Gopalganj,Gopalganj Sadar,Sahapur,3353277,23.10650,89.91895
Dhaka,Gopalganj,Gopalganj Sadar,Satpar,3353282,23.13408,89.92305
Dhaka,Gopalganj,Gopalganj Sadar,Durgapur,3353217,23.05706,89.85326
Dhaka,Gopalganj,Kasiani,Kashiani,3354327,23.23155,89.72218
Dhaka,Gopalganj,Kasiani,Maheshpur,3354340,23.28181,89.75704
Dhaka,Gopalganj,Kasiani,Ratail,3354381,23.18924,89.73829
Dhaka,Gopalganj,Kasiani,Fukura,3354313,23.15188,89.76793
Dhaka,Gopalganj,Kasiani,Nijamkandi,3354347,23.11024,89.80327
Dhaka,Gopalganj,Kasiani,Puisur,3354367,23.14705,89.83313
Dhaka,Gopalganj,Kasiani,Bethuri,3354306,23.15998,89.80835
Dhaka,Gopalganj,Kasiani,Orakandi,3354354,23.18593,89.80760
Dhaka,Gopalganj,Kasiani,Sajail,3354388,23.22168,89.77522
Dhaka,Gopalganj,Kasiani,Parulia,3354361,23.23108,89.79145
Dhaka,Gopalganj,Kasiani,Mamudpur,3354333,23.21971,89.83082
Dhaka,Gopalganj,Kasiani,Rajpat,3354347,23.18225,89.84860
Dhaka,Gopalganj,Kasiani,Hatiara,3354320,23.16511,89.88678
Dhaka,Gopalganj,Kasiani,Singa,3354394,23.14437,89.89228
Dhaka,Gopalganj,Kotwalipara,Kalabari,3355139,23.09577,89.99914
Dhaka,Gopalganj,Kotwalipara,Ramshil,3355179,23.01428,90.10901
Dhaka,Gopalganj,Kotwalipara,Bandhabari,3355115,23.00411,90.06212
Dhaka,Gopalganj,Kotwalipara,Kushla,3355155,23.03481,89.99114
Dhaka,Gopalganj,Kotwalipara,Pinjuri,3355163,22.97263,89.98797
Dhaka,Gopalganj,Kotwalipara,Kandi,3355147,22.92652,89.99570
Dhaka,Gopalganj,Kotwalipara,Suagram,3355194,22.96144,90.05083
Dhaka,Gopalganj,Kotwalipara,Ghagar,3355123,22.98631,90.00818
Dhaka,Gopalganj,Kotwalipara,Amtali,3355107,22.99686,90.02885
Dhaka,Gopalganj,Kotwalipara,Sadullapur,3355187,23.06281,90.04751
Dhaka,Gopalganj,Kotwalipara,Radhaganj,3355171,23.03712,90.02273
Dhaka,Gopalganj,Kotwalipara,Hiran,3355131,22.99505,89.95972
Dhaka,Gopalganj,Muksudpur,Pasargati,3355878,23.31300,89.81219
Dhaka,Gopalganj,Muksudpur,Gobindapur,3355833,23.27499,89.83420
Dhaka,Gopalganj,Muksudpur,Khandarpar,3355855,23.26361,89.85442
Dhaka,Gopalganj,Muksudpur,Bahugram,3355811,23.23388,89.85291
Dhaka,Gopalganj,Muksudpur,Bhabrasur,3355805,23.27419,89.89198
Dhaka,Gopalganj,Muksudpur,Banshbaria,3355816,23.24988,89.89518
Dhaka,Gopalganj,Muksudpur,Ujani,3355894,23.22235,89.90411
Dhaka,Gopalganj,Muksudpur,Mochna,3355867,23.29180,89.93509
Dhaka,Gopalganj,Muksudpur,Kasalia,3355850,23.24321,89.93483
Dhaka,Gopalganj,Muksudpur,Nanikshir,3355872,23.24070,89.95888
Dhaka,Gopalganj,Muksudpur,Jalirpar,3355844,23.21482,89.97024
Dhaka,Gopalganj,Muksudpur,Gohala,3355839,23.25205,89.99210
Dhaka,Gopalganj,Muksudpur,Raghdi,3355883,23.24258,90.01934
Dhaka,Gopalganj,Muksudpur,Batikamari,3355822,23.31691,89.95686
Dhaka,Gopalganj,Muksudpur,Tengrakhola,3355889,23.31753,89.87249
Dhaka,Gopalganj,Muksudpur,Maharajpur,3355861,23.30323,89.92443
Dhaka,Gopalganj,Muksudpur,Dignagar,3355827,23.29943,90.00941
Dhaka,Gopalganj,Tungipara,Gopalpur,3359138,22.98202,89.92728
Dhaka,Gopalganj,Tungipara,Barni,3359119,22.94308,89.87133
Dhaka,Gopalganj,Tungipara,Kushli,3359166,22.94156,89.85552
Dhaka,Gopalganj,Tungipara,Dumuria,3359128,22.88940,89.93350
Dhaka,Gopalganj,Tungipara,Patgati,3359176,22.90467,89.88562
Dhaka,Gazipur,Gazipur Sadar,Mirzapur,3333067,24.08697,90.35165
Dhaka,Gazipur,Gazipur Sadar,Kayaltia,3333054,24.02521,90.39233
Dhaka,Gazipur,Gazipur Sadar,Konabari,3333060,24.01551,90.32422
Dhaka,Gazipur,Gazipur Sadar,Kasimpur,3333047,23.98023,90.32787
Dhaka,Gazipur,Gazipur Sadar,Gachha,3333031,23.94547,90.38540
Dhaka,Gazipur,Gazipur Sadar,Pubail,3333081,23.92173,90.45068
Dhaka,Gazipur,Gazipur Sadar,Baria,3333025,23.97768,90.48458
Dhaka,Gazipur,Gazipur Sadar,Basan,3333013,23.98989,90.38570
Dhaka,Gazipur,Kaliakair,Fulbaria,3333247,24.18428,90.31450
Dhaka,Gazipur,Kaliakair,Boali,3333219,24.11807,90.29588
Dhaka,Gazipur,Kaliakair,Madhyapara,3333257,24.08140,90.32361
Dhaka,Gazipur,Kaliakair,Mouchak,3333266,24.02664,90.28077
Dhaka,Gazipur,Kaliakair,Atabaha,3333209,24.01683,90.20434
Dhaka,Gazipur,Kaliakair,Dhaljora,3333238,24.02912,90.17184
Dhaka,Gazipur,Kaliakair,Sutrapur,3333285,24.08628,90.19653
Dhaka,Gazipur,Kaliakair,Chapair,3333228,24.10845,90.24469
Dhaka,Gazipur,Kaliakair,Sreefaltali,3333276,24.07011,90.21348
Dhaka,Gazipur,Kaliganj,Jangalia,3333469,24.01868,90.53409
Dhaka,Gazipur,Kaliganj,Moktarpur,3333494,24.00729,90.64096
Dhaka,Gazipur,Kaliganj,Baktarpur,3333417,23.97764,90.54791
Dhaka,Gazipur,Kaliganj,Jamalpur,3333460,23.96933,90.61834
Dhaka,Gazipur,Kaliganj,Bahadursadi,3333408,23.96603,90.61802
Dhaka,Gazipur,Kaliganj,Nagari,3333495,23.89649,90.48452
Dhaka,Gazipur,Kaliganj,Tumulia,3333497,23.92362,90.55353
Dhaka,Gazipur,Kaliganj,Kaliganj,3333486,23.92244,90.57082
Dhaka,Gazipur,Kapasia,Toke,3333694,24.26059,90.64342
Dhaka,Gazipur,Kapasia,Singasree,3333677,24.23205,90.54854
Dhaka,Gazipur,Kapasia,Rayed,3333660,24.19174,90.57813
Dhaka,Gazipur,Kapasia,Barishaba,3333608,24.18928,90.63876
Dhaka,Gazipur,Kapasia,Ghagotia,3333634,24.15694,90.66471
Dhaka,Gazipur,Kapasia,Karihata,3333651,24.13564,90.61701
Dhaka,Gazipur,Kapasia,Sanmania,3333669,24.10845,90.64487
Dhaka,Gazipur,Kapasia,Durgapur,3333625,24.07179,90.63384
Dhaka,Gazipur,Kapasia,Chandpur,3333617,24.05483,90.55391
Dhaka,Gazipur,Kapasia,Targaon,3333686,24.14292,90.58061
Dhaka,Gazipur,Kapasia,Kapasia,3333643,24.11242,90.57262
Dhaka,Gazipur,Sreepur,Kaoraid,3338638,24.30895,90.51359
Dhaka,Gazipur,Sreepur,Barmi,3338609,24.24238,90.52521
Dhaka,Gazipur,Sreepur,Gosinga,3338628,24.17826,90.54143
Dhaka,Gazipur,Sreepur,Rajabari,3338666,24.10601,90.49937
Dhaka,Gazipur,Sreepur,Prahladpur,3338657,24.04986,90.48096
Dhaka,Gazipur,Sreepur,Gazipur,3338619,24.26469,90.34126
Dhaka,Gazipur,Sreepur,Maona,3338647,24.21045,90.38375
Dhaka,Gazipur,Sreepur,Telihati,3338685,24.23145,90.46853
Dhaka,Gazipur,Sreepur,Sreepur,3338676,24.19804,90.47842
Dhaka,Faridpur,Alfadanga,Panchuria,3290352,23.36209,89.63083
Dhaka,Faridpur,Alfadanga,Bana,3290321,23.34541,89.67250
Dhaka,Faridpur,Alfadanga,Buraich,3290331,23.31828,89.70569
Dhaka,Faridpur,Alfadanga,Alfadanga,3290310,23.29489,89.70873
Dhaka,Faridpur,Alfadanga,Gopalpur,3290342,23.27185,89.67635
Dhaka,Faridpur,Alfadanga,Tagarbanda,3290384,23.23139,89.71498
Dhaka,Faridpur,Bhanga,Manikdaha,3291071,23.46140,89.97674
Dhaka,Faridpur,Bhanga,Nurullaganj,3291087,23.44967,90.00919
Dhaka,Faridpur,Bhanga,Nasirabad,3291079,23.42420,90.06333
Dhaka,Faridpur,Bhanga,Kaolibera,3291063,23.40676,90.04434
Dhaka,Faridpur,Bhanga,Tuzarpur,3291094,23.40744,90.00921
Dhaka,Faridpur,Bhanga,Hamirdi,3291047,23.40090,89.95136
Dhaka,Faridpur,Bhanga,Algi,3291007,23.36949,89.95374
Dhaka,Faridpur,Bhanga,Bhanga,3291023,23.38709,89.97953
Dhaka,Faridpur,Bhanga,Gharua,3291039,23.36387,90.01185
Dhaka,Faridpur,Bhanga,Chandra,3291031,23.37412,90.03747
Dhaka,Faridpur,Bhanga,Azimnagar,3291015,23.35421,90.06828
Dhaka,Faridpur,Bhanga,Kalamridha,3291055,23.30903,90.08269
Dhaka,Faridpur,Bhanga,Chumurdi,3291025,23.34116,89.99542
Dhaka,Faridpur,Boalmari,Satair,3291890,23.45946,89.67253
Dhaka,Faridpur,Boalmari,Ghoshpur,3291835,23.46677,89.63734
Dhaka,Faridpur,Boalmari,Dadpur,3291830,23.44485,89.70915
Dhaka,Faridpur,Boalmari,Moyna,3291860,23.40585,89.65283
Dhaka,Faridpur,Boalmari,Gunbaha,3291840,23.37754,89.65362
Dhaka,Faridpur,Boalmari,Chatul,3291825,23.38134,89.69135
Dhaka,Faridpur,Boalmari,Shekhar,3291895,23.35536,89.71896
Dhaka,Faridpur,Boalmari,Parameshwardi,3291875,23.34421,89.75213
Dhaka,Faridpur,Boalmari,Rupapat,3291885,23.31995,89.74398
Dhaka,Faridpur,Boalmari,Boalmari,3291815,23.38618,89.68532
Dhaka,Faridpur,Boalmari,Chandpur,3291820,23.50689,89.73362
Dhaka,Faridpur,Charbhadrasan,Gazirtek,3292176,23.58633,89.93838
Dhaka,Faridpur,Charbhadrasan,Char Bhadrasan,3292119,23.56220,90.00398
Dhaka,Faridpur,Charbhadrasan,Char Jhaukanda,3292157,23.59581,90.03432
Dhaka,Faridpur,Charbhadrasan,Char Harirampur,3292138,23.57588,89.96708
Dhaka,Faridpur,Faridpur Sadar,Uttar Channel,3294787,23.65046,89.88600
Dhaka,Faridpur,Faridpur Sadar,Char Madhabdia,3294723,23.65195,89.81908
Dhaka,Faridpur,Faridpur Sadar,Ishan Gopalpur,3294747,23.63644,89.78222
Dhaka,Faridpur,Faridpur Sadar,Majchar,3294779,23.62960,89.76608
Dhaka,Faridpur,Faridpur Sadar,Decreerchar,3294731,23.61225,89.87976
Dhaka,Faridpur,Faridpur Sadar,Aliabad,3294707,23.58750,89.86338
Dhaka,Faridpur,Faridpur Sadar,Kanaipur,3294763,23.53763,89.77251
Dhaka,Faridpur,Faridpur Sadar,Krishnanagar,3294771,23.56943,89.76437
Dhaka,Faridpur,Faridpur Sadar,Ambikapur,3294715,23.60545,89.79885
Dhaka,Faridpur,Faridpur Sadar,Greda,3294739,23.54817,89.86202
Dhaka,Faridpur,Faridpur Sadar,Kaijuri,3294755,23.55889,89.81941
Dhaka,Faridpur,Nagarkanda,Char Jasordi,3296222,23.34553,89.89608
Dhaka,Faridpur,Nagarkanda,Dangi,3296227,23.50137,89.89630
Dhaka,Faridpur,Nagarkanda,Phulsuti,3296233,23.44465,89.92488
Dhaka,Faridpur,Nagarkanda,Kaichail,3296250,23.41378,89.93057
Dhaka,Faridpur,Nagarkanda,Laskardia,3296255,23.42969,89.87793
Dhaka,Faridpur,Nagarkanda,Nagarkanda,3296267,23.41850,89.89411
Dhaka,Faridpur,Nagarkanda,Pura Para,3296272,23.37139,89.86624
Dhaka,Faridpur,Nagarkanda,Ramnagar,3296283,23.52561,89.90668
Dhaka,Faridpur,Nagarkanda,Talma,3296294,23.48855,89.87761
Dhaka,Faridpur,Nagarkanda,Shahidnagar,3296295,23.39589,89.89025
Dhaka,Faridpur,Sadarpur,Char Bishnupur,3298428,23.51245,90.02254
Dhaka,Faridpur,Sadarpur,Bhashanchar,3298419,23.48434,90.02586
Dhaka,Faridpur,Sadarpur,Char Nasirpur,3298447,23.45051,90.10268
Dhaka,Faridpur,Sadarpur,Char Manair,3298438,23.42133,90.08586
Dhaka,Faridpur,Sadarpur,Narikelbaria,3298476,23.52888,90.13516
Dhaka,Faridpur,Sadarpur,Sadarpur,3298485,23.47717,90.02801
Dhaka,Faridpur,Sadarpur,Krishnapur,3298466,23.51048,89.93727
Dhaka,Faridpur,Sadarpur,Akoter Char,3298409,23.53090,90.02425
Dhaka,Faridpur,Sadarpur,Dheukhali,3298457,23.48741,90.05634
Dhaka,Faridpur,Saltha,Atghar,3296205,23.45931,89.76989
Dhaka,Faridpur,Saltha,Ballabhdi,3296211,23.36901,89.81180
Dhaka,Faridpur,Saltha,Bhawal,3296216,23.42081,89.82496
Dhaka,Faridpur,Saltha,Gatti,3296239,23.47538,89.81760
Dhaka,Faridpur,Saltha,Jadunandi,3296244,23.37552,89.80038
Dhaka,Faridpur,Saltha,Majhardia,3296261,23.39282,89.83560
Dhaka,Faridpur,Saltha,Ramkantapur,3296278,23.42750,89.75874
Dhaka,Faridpur,Saltha,Sonapur,3296289,23.39185,89.80231
Dhaka,Faridpur,Madhukhali,Dumain,3295621,23.55775,89.52125
Dhaka,Faridpur,Madhukhali,Kamarkhali,3295642,23.53113,89.54410
Dhaka,Faridpur,Madhukhali,Noapara,3295673,23.47551,89.61077
Dhaka,Faridpur,Madhukhali,Bagat,3295610,23.52694,89.59442
Dhaka,Faridpur,Madhukhali,Megchami,3295663,23.58650,89.58886
Dhaka,Faridpur,Madhukhali,Gajna,3295631,23.57751,89.62704
Dhaka,Faridpur,Madhukhali,Madhukhali,3295652,23.54583,89.63145
Dhaka,Faridpur,Madhukhali,Raipur,3295684,23.53456,89.69126
